rowMeans.combined_temp..na.rm...TRUE.,Year
37.31972993243246,2006
37.75830979729728,2006
38.781011689189185,2006
37.54296864864866,2006
38.18671344594596,2006
39.03795547297296,2006
38.93137533783785,2006
38.889934864864856,2006
38.75671682432433,2006
39.2396,2006
28.82923168918918,2006
32.63619418918919,2006
38.09173783783786,2006
38.24757310810812,2006
37.028814662162155,2006
34.1488258108108,2006
30.517514256756773,2006
33.01115256756757,2006
35.20826560810811,2006
38.097159864864864,2006
40.719293581081075,2006
42.0875722972973,2006
42.520005878378385,2006
43.47115358108108,2006
41.67220121621622,2006
39.89769054054053,2006
39.53115567567567,2006
39.25284256756756,2006
39.61197236486489,2006
38.76878222972973,2006
39.924523783783776,2006
39.93244466216216,2006
42.06240128378379,2006
39.706719189189194,2006
37.22193777027028,2006
38.13485432432431,2006
40.120293243243275,2006
41.6560916891892,2006
41.66300527027027,2006
40.856919999999995,2006
40.61821878378379,2006
40.99920101351353,2006
41.95560405405405,2006
41.01833195945947,2006
42.82514243243243,2006
40.68270993243243,2006
39.66043331081081,2006
39.840477837837824,2006
40.54446425675675,2006
41.201109256756766,2006
42.16459168918921,2006
39.4130666216216,2006
40.15625479729731,2006
40.209192297297285,2006
34.81970358108108,2006
38.29581560810811,2006
36.91874614864864,2006
38.95921006756755,2006
42.092808243243255,2006
41.16109709459459,2006
42.31279824324325,2006
42.339776148648646,2006
43.82168283783783,2006
44.82839033783781,2006
43.6446191891892,2006
41.36722135135137,2006
40.05768770270272,2006
43.49101445945948,2006
42.41681168918919,2006
42.13390648648649,2006
46.31471783783784,2006
44.606948445945946,2006
43.78544736486485,2006
43.956062297297315,2006
41.3384745945946,2006
36.42963189189191,2006
33.88634027027026,2006
34.64696560810809,2006
34.54833067567567,2006
33.195483175675676,2006
35.8472906081081,2006
36.7163370945946,2006
37.327540202702714,2006
37.62817182432434,2006
35.380149594594585,2006
38.28976385135137,2006
40.50901020270269,2006
40.50882864864865,2006
40.454411891891894,2006
38.39131466216217,2006
39.511903513513495,2006
37.98239567567566,2006
36.63892810810812,2006
38.20387729729728,2006
38.558615405405405,2006
35.50614378378375,2006
36.6754766891892,2006
37.806006283783816,2006
39.60480331081082,2006
40.66784000000002,2006
39.86577479729733,2006
41.088485810810795,2006
36.020971756756765,2006
38.820443175675706,2006
33.07100033783783,2006
35.852811554054036,2006
38.16061270270271,2006
39.51782682432431,2006
40.88650864864865,2006
39.5993239864865,2006
38.7198254054054,2006
38.714474594594584,2006
40.60392175675677,2006
37.8069066891892,2006
34.160445743243265,2006
34.712070540540516,2006
35.67910675675676,2006
35.86898635135136,2006
30.454997567567563,2006
32.482068310810824,2006
31.367857364864857,2006
34.63799993243243,2006
36.51836682432433,2006
35.78101324324322,2006
34.29644067567567,2006
35.86885824324327,2006
32.74252074324325,2006
31.44373527027028,2006
32.2653320945946,2006
33.10894486486487,2006
34.90869439189188,2006
33.3637968918919,2006
30.850973581081085,2006
31.52919189189189,2006
30.32482918918921,2006
33.78673182432433,2006
36.10395486486485,2006
37.44550959459461,2006
37.25458594594594,2006
37.669161554054085,2006
36.80383385135136,2006
37.03749054054053,2006
36.665821013513515,2006
35.97628628378378,2006
35.6583481081081,2006
36.88665655405405,2006
35.80451000000002,2006
33.51393493243244,2006
30.08898837837836,2006
30.550879662162163,2006
27.99544277027027,2006
28.7398066891892,2006
30.50838567567568,2006
32.2871295945946,2006
32.40733250000001,2006
24.83050486486487,2006
24.510279324324337,2006
26.963945675675667,2006
25.16481493243243,2006
24.981567567567566,2006
26.13519317567567,2006
28.121353783783785,2006
29.42990736486485,2006
30.62770202702703,2006
30.96598175675676,2006
26.777858445945945,2006
26.879058581081075,2006
24.363795135135135,2006
27.090697702702712,2006
30.46285574324323,2006
26.51925831081081,2006
26.7133279054054,2006
26.52292256756757,2006
26.53768749999999,2006
27.959085540540546,2006
29.076139527027028,2006
28.16283182432432,2006
28.314190270270274,2006
29.92072810810813,2006
31.093912567567564,2006
30.487194662162167,2006
28.419559999999997,2006
27.519202297297294,2006
26.64438094594595,2006
24.217726216216228,2006
23.04113662162162,2006
23.51488344594594,2006
26.27858060810811,2006
26.595993175675687,2006
27.650856486486493,2006
27.71505398648649,2006
30.44967939189188,2006
29.653450202702707,2006
28.918461824324325,2006
27.051595202702707,2006
25.41795608108108,2006
24.07845047297297,2006
22.537514932432423,2006
21.31056114864864,2006
18.96843391891893,2006
17.140063378378375,2006
12.261344304054058,2006
12.137298283783784,2006
17.705778986486482,2006
19.41555608108108,2006
19.037608378378373,2006
21.353515945945936,2006
21.939637094594605,2006
22.35911641891892,2006
25.327062229729737,2006
22.06779229729729,2006
21.902690202702715,2006
19.19158182432432,2006
17.892985472972974,2006
18.47319283783783,2006
19.965358581081077,2006
20.884006216216218,2006
21.96389986486487,2006
21.83376966216216,2006
15.239979554054049,2006
14.334190750000008,2006
12.487229581081076,2006
11.577810013513508,2006
12.834479121621625,2006
10.07143193243243,2006
13.874891756756751,2006
16.709695675675672,2006
19.05448810810811,2006
20.6203041891892,2006
17.061001824324322,2006
10.359098277027028,2006
12.845842,2006
14.577890202702704,2006
15.82210090165793,2007
16.3303856176503,2007
21.41399363167306,2007
19.379964363137923,2007
19.836200316658996,2007
15.677620708608174,2007
16.015213755223474,2007
18.29682475362433,2007
23.39857792588924,2007
24.851449257689787,2007
20.398443576497495,2007
22.15227049099848,2007
12.540875807974,2007
8.985681598712503,2007
7.282451389408177,2007
12.47675254514862,2007
14.12345887067642,2007
15.881038998283426,2007
19.372679088219392,2007
11.090235564549248,2007
10.978510744165789,2007
8.075946622280126,2007
12.822320103337132,2007
15.819544828479724,2007
19.365950984363636,2007
20.57722772967522,2007
17.409154994306448,2007
19.24379853617384,2007
20.656721853730406,2007
21.892214708169178,2007
14.847112820370144,2007
13.014383463473644,2007
14.32760329741636,2007
15.709791654044478,2007
18.239689441564355,2007
22.667927393361673,2007
26.585377223616888,2007
26.878536041385964,2007
25.609430608630927,2007
25.474643790833937,2007
25.524268932259723,2007
24.70687658638269,2007
22.257029693482824,2007
20.837789542267693,2007
18.056044789006307,2007
16.529809291790844,2007
18.11477597394003,2007
21.891947693084624,2007
27.259653417782285,2007
24.167410271129977,2007
16.53670380472904,2007
16.66377629171922,2007
20.32040476878801,2007
24.550545906094687,2007
15.575435009199644,2007
16.442465157821804,2007
18.86070044801069,2007
20.898557974432343,2007
22.338740760156,2007
14.78990405350791,2007
16.258509265480946,2007
18.18406446244967,2007
18.27922235256841,2007
22.573267814452244,2007
23.345214895835166,2007
26.169656472248665,2007
29.19014077299397,2007
29.165928538875143,2007
29.088880094346568,2007
29.37743914464114,2007
29.92345605045938,2007
30.397649164270703,2007
31.616095779677657,2007
31.59052578034172,2007
32.80793724419175,2007
36.19519241301551,2007
36.11974021304384,2007
32.52384316704695,2007
30.30159586819674,2007
29.2869626491699,2007
26.50965889191558,2007
23.60966671341792,2007
19.33435843584635,2007
20.938420599532662,2007
26.44442888769079,2007
27.561752064829054,2007
24.65165411268207,2007
17.87992983446502,2007
20.43007103564894,2007
22.677048254104147,2007
27.331346594642117,2007
30.319026919188225,2007
31.61471056550283,2007
31.926380462225183,2007
32.6366920401967,2007
32.71167335595326,2007
33.033568558152965,2007
30.63757548263225,2007
29.325537436548952,2007
27.698865317369332,2007
28.153112912319408,2007
29.00996534559906,2007
24.66349640616985,2007
23.89515803598364,2007
27.75938197024071,2007
24.521504286559576,2007
20.561737485490045,2007
26.28544923638124,2007
29.147967053645836,2007
25.89153527554811,2007
24.34615368598587,2007
19.813439463773403,2007
25.66768585309779,2007
22.935805127689207,2007
28.404431594437476,2007
30.6009623297194,2007
31.795327143117532,2007
34.80766326665867,2007
37.6439496514621,2007
33.66434562008505,2007
34.80857469292882,2007
31.58702669329555,2007
32.56271192368075,2007
29.937152248095835,2007
28.05260472504402,2007
25.102583843732393,2007
26.142316262176305,2007
32.10112924874718,2007
34.02142993269452,2007
35.31127971226708,2007
37.80149953029597,2007
38.7252636260461,2007
39.17260480667103,2007
38.15453611102224,2007
36.82425415827896,2007
37.36119295562149,2007
36.41969691460933,2007
36.70868360160905,2007
37.04085048173756,2007
36.7088199345255,2007
36.39320549559739,2007
33.70177321157543,2007
31.772565612193024,2007
31.02562910955872,2007
34.493761023548515,2007
36.1603133813332,2007
35.94665929657906,2007
36.57812916444576,2007
36.32456414988915,2007
35.969645307079666,2007
36.46299041887739,2007
36.91247284215022,2007
38.485017476865686,2007
37.08600075093979,2007
38.166801150401255,2007
40.548275931402486,2007
40.15023673286802,2007
31.24849571841755,2007
30.692622253796284,2007
35.243994709252995,2007
36.9867019031074,2007
37.278671569534914,2007
33.8638573073564,2007
35.619310719431596,2007
39.20833428048518,2007
41.902546139322986,2007
41.87117062631989,2007
41.08155661697749,2007
40.20877590081647,2007
40.42705496882625,2007
40.23612610599255,2007
41.9395768542307,2007
41.989097402858235,2007
42.62119706794244,2007
41.341904125031,2007
40.881177001786654,2007
41.07873460966579,2007
42.81770406375256,2007
42.18552221528569,2007
42.15519781514342,2007
42.1287554477548,2007
42.644934654336566,2007
43.66133744317633,2007
42.96448072171212,2007
43.45512206796072,2007
45.181647547396345,2007
44.38750593826219,2007
43.49704312252449,2007
42.866692120583465,2007
40.53000328061861,2007
40.14132472673922,2007
38.50414843163211,2007
40.87696756831679,2007
42.4468306128392,2007
40.77534515681592,2007
40.43740964345409,2007
41.62173927335891,2007
43.56091793481703,2007
42.97644578825265,2007
43.819981983577165,2007
42.052269132706414,2007
38.21342615437923,2007
37.0823962909964,2007
36.84812564389731,2007
38.339697295675016,2007
34.32125459556091,2007
34.81810543281743,2007
35.301425949726216,2007
36.323805466710915,2007
36.57496740729129,2007
36.486116584318445,2007
38.57619076471328,2007
36.226896732327795,2007
35.01727190161831,2007
37.432206524889715,2007
39.38391266905165,2007
38.69950408851205,2007
33.34770582515819,2007
31.361343823832392,2007
36.7785555596302,2007
38.912775437137654,2007
40.02496734139264,2007
39.36149775588781,2007
40.96217284269424,2007
43.495476936526714,2007
42.94253906232209,2007
40.23523344120304,2007
40.3151215386325,2007
42.24606502613882,2007
41.19976147621067,2007
42.05410821946207,2007
39.828356153897055,2007
39.80588986969122,2007
41.40737201909032,2007
40.87338111944782,2007
40.8158771097479,2007
41.21763234743296,2007
34.01116197817127,2007
37.95458259747395,2007
40.643366140444506,2007
42.1339184408663,2007
43.35345945417596,2007
42.05462469200892,2007
41.98551312683311,2007
41.67156675841353,2007
41.1642902978075,2007
41.094505120936255,2007
39.960552156618675,2007
37.95103124941233,2007
35.882406109818454,2007
37.363472243121144,2007
39.33115906430246,2007
39.7143101782557,2007
39.81346700295616,2007
39.95109123108991,2007
40.30376433828343,2007
40.671909137892115,2007
40.08649409488855,2007
38.68552278114714,2007
36.93268712215489,2007
34.122514979196154,2007
34.35798580206588,2007
35.384080015517895,2007
34.72677420937309,2007
36.27917201459037,2007
33.674796851871456,2007
29.26448033760651,2007
30.417014943267255,2007
32.82317167467252,2007
34.42124952340343,2007
35.28203049537823,2007
34.625221226139686,2007
32.05473129505278,2007
34.64089856030839,2007
31.375007299301245,2007
32.847421479437884,2007
34.66207305896603,2007
34.195068137642195,2007
32.95021467280989,2007
24.070053294071187,2007
27.949238948881963,2007
34.08023210416384,2007
33.9663198243786,2007
33.66070688994176,2007
33.87122653026864,2007
32.79457550803497,2007
26.430195089399525,2007
28.54395799434091,2007
30.31829002426661,2007
28.632764983616095,2007
26.21509455084815,2007
28.448733374562963,2007
32.33111911794903,2007
33.10308870703506,2007
25.285784640820616,2007
26.065504919574497,2007
30.926735692375345,2007
33.83592903575135,2007
33.31827237761545,2007
32.69314001930648,2007
33.35061312367565,2007
34.575412017516065,2007
33.33906287630664,2007
30.56224203556992,2007
28.555677698623537,2007
29.085761758732705,2007
28.853214845736368,2007
31.400343598545227,2007
32.84015871224582,2007
32.64301516852484,2007
33.33362158096787,2007
32.3704599784038,2007
31.28965161244006,2007
28.440328860618223,2007
27.05174108982475,2007
25.3089105003852,2007
27.17836068121792,2007
29.148874647767755,2007
29.538838483987018,2007
26.188076899421436,2007
26.977351979488663,2007
27.58917861945869,2007
28.51529069339933,2007
29.786168881238304,2007
28.237662190612355,2007
25.334648145684113,2007
24.420368593848252,2007
19.20426412054852,2007
20.334827783257342,2007
18.37564701511382,2007
18.150334169080523,2007
22.227147505893925,2007
23.18272756239852,2007
21.572761249454857,2007
19.1230662404855,2007
18.372530177251935,2007
16.926199493263816,2007
22.448872220326493,2007
22.98918031498891,2007
22.804569095684528,2007
22.07959439481546,2007
19.374197592371527,2007
13.509393323832692,2007
13.711027948848145,2007
12.587368420531584,2007
12.111191444608842,2007
14.520204012883443,2007
15.993949718098545,2007
13.405198540241008,2007
13.927017198516136,2007
16.722011979208578,2007
17.36044577518077,2007
18.37040455727853,2007
16.819622809054636,2007
17.62471781242244,2007
14.978411181057764,2007
12.992875247527977,2007
15.491946015528052,2007
18.57910158406238,2007
13.81066426218881,2007
12.770575631058664,2007
11.398213053891268,2007
11.563031064148609,2007
12.53909548870108,2007
15.52379258210741,2007
17.32968697629597,2008
19.36704857413131,2008
20.62842700660782,2008
20.700159976863343,2008
21.86244166177579,2008
18.565322279550777,2008
15.529401532443124,2008
14.24992081767333,2008
15.947528862689412,2008
16.094233264677502,2008
16.748861164967554,2008
17.506698424977042,2008
18.234202057702035,2008
18.71787674692183,2008
19.459716244975574,2008
17.675990187710447,2008
15.24253249301078,2008
12.915719093780533,2008
14.17658976472369,2008
16.46127334686306,2008
17.389393083452294,2008
16.07369768690206,2008
17.461968781415596,2008
17.216870181689593,2008
14.003493040792453,2008
17.42681488936879,2008
20.220486559044545,2008
14.485215141623536,2008
16.791207726468915,2008
14.449852435212527,2008
13.716308305309038,2008
12.838717792784866,2008
15.709593160379018,2008
17.176511056643776,2008
15.549183182677798,2008
10.31813009329153,2008
12.530428501347268,2008
13.874167523224406,2008
17.075242966897715,2008
19.298651980772924,2008
23.03007291138321,2008
24.17840860273756,2008
23.037161610997323,2008
23.59462057550367,2008
22.54942278691639,2008
17.51793271687546,2008
11.357435395682591,2008
14.20458275842885,2008
18.02232933467498,2008
19.426127207822077,2008
20.910977112698383,2008
19.544598501753796,2008
16.66770543887812,2008
14.743129343251804,2008
18.183936608251553,2008
20.815636652552847,2008
21.97979413799933,2008
24.61464998030294,2008
26.023792020079732,2008
26.59264011301028,2008
27.416982758267377,2008
26.14066407321586,2008
21.24474287990927,2008
19.14668966680241,2008
21.481270398503973,2008
21.84186604953762,2008
18.963909949582888,2008
21.974119030129227,2008
22.38082602819579,2008
24.30261490576032,2008
25.602664712715285,2008
26.646829923970422,2008
27.94979556392406,2008
27.86785365408992,2008
27.073617967557755,2008
22.713774591973205,2008
14.337509639346829,2008
16.852664177607277,2008
22.539352862982643,2008
25.740459070510955,2008
27.696272941177405,2008
28.22084250680029,2008
29.076080295495387,2008
29.165369971865115,2008
29.472838565454804,2008
30.18039083049837,2008
29.385566647216468,2008
28.61131665368849,2008
29.20051283503544,2008
28.64229693318764,2008
26.340539124944133,2008
23.887046251870274,2008
27.213956482455735,2008
27.738721842531007,2008
25.27787515148145,2008
27.214809299157917,2008
27.590838544918007,2008
28.383652732693715,2008
27.08100291572607,2008
28.089901724688875,2008
22.27272741725637,2008
24.252595728640188,2008
26.954907059863455,2008
28.853921387500755,2008
33.257401066832095,2008
35.18829561145048,2008
32.400761048087695,2008
27.40713874921909,2008
24.032272593383716,2008
30.141070016056585,2008
30.272678946456143,2008
27.52634801723664,2008
27.6247108234793,2008
30.61668719439507,2008
30.31584155225955,2008
29.072816699629072,2008
30.114591580986684,2008
33.420859216677094,2008
32.50579835384804,2008
33.581802306834035,2008
35.690809297763714,2008
32.12866019290517,2008
28.091754475588058,2008
28.289768209959412,2008
31.00646481393402,2008
33.48771301001901,2008
32.39347423769093,2008
27.64318863857157,2008
29.611147165253257,2008
31.506225238240336,2008
33.09491313230123,2008
33.0864561695769,2008
34.91198986995163,2008
32.74419700329838,2008
23.65390713876996,2008
29.11643552408176,2008
31.91919866065286,2008
32.48434575997807,2008
35.59085431756519,2008
39.26835127300936,2008
42.13016153855685,2008
40.67115193117545,2008
32.974314837646034,2008
23.527104625718415,2008
19.40277293248541,2008
21.393751483219297,2008
25.980281267954933,2008
26.351861673958357,2008
30.924748210571224,2008
31.835812199504954,2008
33.08513858765955,2008
34.04844025544454,2008
35.85378676122431,2008
37.57143046419444,2008
37.067250869581606,2008
36.027054097973156,2008
34.20629305060709,2008
31.73004334537245,2008
35.29135798675733,2008
37.518304604655505,2008
36.70543976989374,2008
39.17477573212406,2008
40.3621027365143,2008
36.94254859338865,2008
37.154720778119554,2008
39.70442444046005,2008
41.59980266624669,2008
42.65656754276711,2008
42.94919563256868,2008
43.09231313550371,2008
42.492067435061266,2008
43.02080597912989,2008
44.31608190953628,2008
44.527211715815405,2008
42.19100562314951,2008
42.78193484968224,2008
41.92390515426043,2008
40.67742775062787,2008
40.15292761622051,2008
40.37868953327807,2008
41.95139945088368,2008
43.127580914581735,2008
41.35675320441389,2008
43.1143183397987,2008
42.81545898313686,2008
41.34248891786863,2008
40.36772761709571,2008
39.58965395455573,2008
41.0135736213104,2008
40.30322081950794,2008
41.29221958119442,2008
39.64179012874236,2008
37.260349188125154,2008
33.005464996430895,2008
36.46917272114734,2008
36.80073988972911,2008
34.53895867423648,2008
38.83725853460634,2008
40.86417350914681,2008
41.42195313388761,2008
42.164534212922504,2008
37.50815866527294,2008
34.54323547841033,2008
38.60420888830851,2008
39.9437647539615,2008
39.72192155769101,2008
41.63294401765473,2008
39.811566365324275,2008
39.147618776429866,2008
38.08201941446216,2008
38.90861805367092,2008
40.05245644681934,2008
41.10913056528879,2008
43.16776867980745,2008
43.925803547667606,2008
41.17286895846467,2008
38.4762038496667,2008
37.60695804201152,2008
40.4057848228683,2008
40.18001149692669,2008
40.999588561082966,2008
36.68014776152936,2008
37.984793416486575,2008
39.490807078216605,2008
41.07410185628217,2008
40.865692907358614,2008
39.10728851391957,2008
37.77501844046009,2008
38.33283022735422,2008
38.90166945927356,2008
39.04582388574552,2008
39.28021176155486,2008
39.56353935547506,2008
40.18149955676169,2008
40.402927022280345,2008
40.21763838945769,2008
40.80765089632186,2008
40.582339403502544,2008
38.24453897964651,2008
32.39928227510496,2008
35.23087943771429,2008
36.884909594141185,2008
37.719461779375685,2008
35.87303794080052,2008
33.30443263611585,2008
34.7985563181511,2008
37.98683831850427,2008
38.23236958210994,2008
39.28471215981702,2008
40.25437985584545,2008
41.12811014845592,2008
40.35279266371999,2008
37.926252686484915,2008
36.99417336287269,2008
35.54192446670415,2008
34.62002196539924,2008
34.0189678189104,2008
36.08683820871506,2008
38.26605123426294,2008
36.45013539153991,2008
34.87272015715593,2008
35.22166764854628,2008
36.44727954532356,2008
37.44937685981419,2008
37.10517259609729,2008
37.092540444053114,2008
37.08295717505725,2008
37.464179806417384,2008
39.71019193653392,2008
38.01762289515942,2008
37.206354914705,2008
37.13827751604523,2008
37.43054035514376,2008
36.87357787098497,2008
36.64309663908713,2008
37.15708107462242,2008
36.6443456013694,2008
33.05526593151362,2008
28.60432882514809,2008
28.04768486340812,2008
31.13170812189091,2008
34.41774063129621,2008
35.763355913793745,2008
35.065452554153296,2008
33.17480893635899,2008
23.42549263049226,2008
21.496029011246364,2008
24.462490453989584,2008
28.19298308639802,2008
31.619986551789076,2008
33.15861396243129,2008
34.41610848091334,2008
34.68685619394473,2008
34.76496454766538,2008
33.91893634125484,2008
32.466027070202536,2008
30.03154537016617,2008
29.387748159350117,2008
30.024744179607787,2008
30.991871375984537,2008
32.2520235873264,2008
33.306226919809085,2008
33.205035734270496,2008
33.41248031841347,2008
33.232664588113835,2008
32.91324200459747,2008
33.47747573918375,2008
30.03374090299932,2008
29.20022410495347,2008
24.42667472368228,2008
23.09307713279336,2008
22.42196044040275,2008
25.05861374416159,2008
26.608408801893887,2008
24.25154384521016,2008
19.25592396957813,2008
21.71604348585355,2008
23.470025358686723,2008
25.04423454875816,2008
28.34309796804367,2008
27.04163824615444,2008
27.775144668069437,2008
29.836423019423556,2008
30.359451354718768,2008
29.14514969999194,2008
27.81477053523256,2008
24.951132519517987,2008
25.62350234505509,2008
25.656189829097855,2008
27.071312841078175,2008
23.67622012148605,2008
19.82200943305144,2008
18.130852410009936,2008
18.324870895147715,2008
19.90456267069345,2008
21.98674113170695,2008
24.50297874160148,2008
23.51359229176901,2008
22.95945246345677,2008
20.047063482221255,2008
22.99313539836663,2008
22.15127060315076,2008
17.139107875872323,2008
17.790572652531598,2008
18.6398742603755,2008
18.161511419102805,2008
22.91456784309644,2008
19.389142994451653,2008
20.26090603347422,2008
11.745093857472083,2008
12.514857702470794,2008
13.803030136899864,2008
17.93984422224564,2008
13.782679737097872,2008
14.660165898582932,2008
14.76554205501119,2008
16.68220783038282,2008
14.337838402414189,2008
13.10000806112002,2008
15.375614255987191,2008
15.379478188711875,2008
10.748187821964049,2008
9.389692129731806,2008
14.602126919455856,2008
21.508162790239776,2008
21.98649436053597,2008
21.751964774884293,2009
20.40309477661572,2009
19.565727505176987,2009
17.49036354377446,2009
12.781827143625554,2009
13.111448193553777,2009
13.614766243186256,2009
15.702897952097576,2009
18.054001485962,2009
18.51419174437529,2009
18.19406497443102,2009
19.995945769208255,2009
22.098104961758477,2009
22.691443621972795,2009
22.597524596456022,2009
24.61938167787019,2009
25.61280048651016,2009
24.2555290590628,2009
25.409259123830985,2009
25.800438803794567,2009
26.43865235883684,2009
26.497894497623477,2009
21.768846464996972,2009
21.42338417662987,2009
21.449294134672364,2009
20.41415934400123,2009
15.846815867275687,2009
15.596495024326108,2009
17.094080869539056,2009
22.06763048243027,2009
23.882325924003975,2009
23.145263068200972,2009
21.646705965336317,2009
23.504071891304715,2009
26.113342149256184,2009
27.061566079257354,2009
26.49966682032612,2009
20.95839840769505,2009
20.558285753308475,2009
14.120882883948386,2009
14.622528863811134,2009
12.639008447185692,2009
15.250738387103832,2009
16.39389528553189,2009
16.155357719690063,2009
14.875650747105734,2009
17.381898387770786,2009
19.055327827975507,2009
16.5998239709809,2009
18.28067783918483,2009
22.282886002017165,2009
23.56874294194091,2009
23.717174795566383,2009
25.186322430599763,2009
28.093703841807567,2009
27.660393607104854,2009
28.220056952180737,2009
24.682797476268455,2009
24.456534062404103,2009
28.182499525428486,2009
29.246771687881516,2009
30.496493590078977,2009
27.616552565480003,2009
27.190977716075228,2009
21.557751610396497,2009
21.67049033052237,2009
18.94706970207701,2009
21.070625697228316,2009
22.617959241742582,2009
22.270060208948625,2009
25.648320984970606,2009
24.26259076477992,2009
23.060248041179833,2009
24.105093825858177,2009
24.41028382819146,2009
26.51400796417433,2009
29.070935739100705,2009
30.51587269629964,2009
30.31202026682487,2009
30.874332013939256,2009
30.545305260166252,2009
27.066234844625928,2009
20.538189716004275,2009
23.153014582164086,2009
25.270826077974643,2009
26.66079546117326,2009
20.600068959509844,2009
24.33074853106913,2009
26.840565815478328,2009
23.01207073079622,2009
23.94886678324841,2009
25.092589783333153,2009
26.803963486841564,2009
25.895380384100992,2009
21.10918261800956,2009
25.84334001478762,2009
30.75526729228492,2009
31.650818715280895,2009
24.799941705494295,2009
24.227225693315404,2009
26.9802853348667,2009
16.374503564801824,2009
23.93633777179472,2009
28.016762949848044,2009
29.394078306252656,2009
19.20312445443582,2009
19.500240052288778,2009
24.27395840229343,2009
28.65856479377882,2009
33.88924731851523,2009
35.29202017469359,2009
37.0200784525635,2009
35.121702934492525,2009
33.72901893074716,2009
31.162484141582883,2009
27.373842701727337,2009
26.88508944806275,2009
27.941246279853853,2009
30.595009021291357,2009
30.297586951211574,2009
31.907851390938724,2009
32.26838441224131,2009
30.798528938490733,2009
32.73562799370681,2009
32.99116838760053,2009
35.00490968369309,2009
36.71540021909084,2009
38.08165714646578,2009
39.06598576740125,2009
38.556917842012474,2009
37.93947238235763,2009
37.96033574289014,2009
37.09883595119199,2009
36.90104493535667,2009
37.380853553637394,2009
37.411823997898416,2009
38.36375039643139,2009
39.7846150549827,2009
40.45980993657914,2009
39.11192125379885,2009
34.09506474809483,2009
29.57121743229476,2009
25.895074459579504,2009
32.30786056102038,2009
34.945562881436835,2009
34.8086413649595,2009
35.43423044493814,2009
36.6304305261767,2009
37.28755907340112,2009
37.253974371715685,2009
36.65843488584851,2009
36.29859582240221,2009
36.89266145724903,2009
37.46106145172027,2009
39.41660891182012,2009
39.38540414801218,2009
33.60422566236209,2009
31.348355250344184,2009
31.95595633946611,2009
32.294152475405745,2009
33.66107466531086,2009
32.9557179452416,2009
32.52663128245808,2009
34.585270536847645,2009
34.709624784260505,2009
33.73697828594651,2009
34.73295601760219,2009
34.46558418512622,2009
34.51547961136762,2009
35.704818529720214,2009
33.94431106268284,2009
35.79900484347234,2009
37.21320274877,2009
